model,market_suffix,prob_bin_label,prob_bin_mid,num_bets,actual_win_rate_pct,avg_pred_prob,wins_in_bin,cumulative_bets_onwards,cumulative_wins_onwards,cumulative_wr_onwards
poisson__without_odds,prob_D_and_O35,[0.05-0.10),0.07500000000000001,106352,6.141868512110726,0.06567720657605133,6532.0,106352,6532.0,6.141868512110726
poisson__without_odds,prob_D_and_O45,[0.00-0.05),0.025,109509,1.1441981937557644,0.011958761132119735,1253.0,109509,1253.0,1.1441981937557644
poisson__without_odds,prob_D_and_U15,[0.00-0.05),0.025,4025,4.049689440993789,0.04051632298613131,163.0,109504,7709.0,7.039925482174167
poisson__without_odds,prob_D_and_U15,[0.05-0.10),0.07500000000000001,105479,7.154030660131401,0.06626806938143508,7546.0,105479,7546.0,7.154030660131401
poisson__without_odds,prob_D_and_U25,[0.00-0.05),0.025,37,2.7027027027027026,0.031737389016406395,1.0,109509,20078.0,18.33456610872166
poisson__without_odds,prob_D_and_U25,[0.05-0.10),0.07500000000000001,816,6.985294117647059,0.08194678412978136,57.0,109472,20077.0,18.33984945922245
poisson__without_odds,prob_D_and_U25,[0.10-0.15),0.125,3857,11.926367643246046,0.13086341832879209,460.0,108656,20020.0,18.42512148431748
poisson__without_odds,prob_D_and_U25,[0.15-0.20),0.17500000000000002,100807,18.580058924479452,0.1847805427577939,18730.0,104799,19560.0,18.664300231872442
poisson__without_odds,prob_D_and_U25,[0.20-0.25),0.225,3992,20.791583166332668,0.2047898084579771,830.0,3992,830.0,20.791583166332668
poisson__without_odds,prob_D_and_U35,[0.00-0.05),0.025,37,2.7027027027027026,0.031737389016406395,1.0,109509,20078.0,18.33456610872166
poisson__without_odds,prob_D_and_U35,[0.05-0.10),0.07500000000000001,816,6.985294117647059,0.08194678412978136,57.0,109472,20077.0,18.33984945922245
poisson__without_odds,prob_D_and_U35,[0.10-0.15),0.125,3857,11.926367643246046,0.13086341832879209,460.0,108656,20020.0,18.42512148431748
poisson__without_odds,prob_D_and_U35,[0.15-0.20),0.17500000000000002,100807,18.580058924479452,0.1847805427577939,18730.0,104799,19560.0,18.664300231872442
poisson__without_odds,prob_D_and_U35,[0.20-0.25),0.225,3992,20.791583166332668,0.2047898084579771,830.0,3992,830.0,20.791583166332668
poisson__without_odds,prob_D_and_U45,[0.00-0.05),0.025,23,4.3478260869565215,0.03087016260712145,1.0,109509,25480.0,23.267493995927275
poisson__without_odds,prob_D_and_U45,[0.05-0.10),0.07500000000000001,289,8.650519031141869,0.08585936402807613,25.0,109486,25479.0,23.271468498255484
poisson__without_odds,prob_D_and_U45,[0.10-0.15),0.125,1242,10.950080515297907,0.1300069774652494,136.0,109197,25454.0,23.310164198650146
poisson__without_odds,prob_D_and_U45,[0.15-0.20),0.17500000000000002,3655,16.935704514363888,0.1802288208692964,619.0,107955,25318.0,23.452364411097214
poisson__without_odds,prob_D_and_U45,[0.20-0.25),0.225,98210,23.562773648304653,0.2385537130181038,23141.0,104300,24699.0,23.680728667305846
poisson__without_odds,prob_D_and_U45,[0.25-0.30),0.275,6090,25.582922824302134,0.2537903398201774,1558.0,6090,1558.0,25.582922824302134
poisson__without_odds,prob_H,[0.00-0.05),0.025,27,25.925925925925924,0.034034823024728794,7.0,109500,48475.0,44.269406392694066
poisson__without_odds,prob_H,[0.05-0.10),0.07500000000000001,237,8.438818565400844,0.08329466368920764,20.0,109473,48468.0,44.27393055821984
poisson__without_odds,prob_H,[0.10-0.15),0.125,556,10.431654676258994,0.12758603285243122,58.0,109236,48448.0,44.351678933684866
poisson__without_odds,prob_H,[0.15-0.20),0.17500000000000002,870,16.091954022988507,0.1763497270172414,140.0,108680,48390.0,44.525211630474786
poisson__without_odds,prob_H,[0.20-0.25),0.225,1248,21.634615384615387,0.226466019233278,270.0,107810,48250.0,44.75466097764586
poisson__without_odds,prob_H,[0.25-0.30),0.275,2128,27.16165413533835,0.2770706531775496,578.0,106562,47980.0,45.02543120436929
poisson__without_odds,prob_H,[0.30-0.35),0.32500000000000007,3877,32.5251483105494,0.3281879786850756,1261.0,104434,47402.0,45.38943256027731
poisson__without_odds,prob_H,[0.35-0.40),0.375,10180,36.8860510805501,0.3792188173115431,3755.0,100557,46141.0,45.885418220511745
poisson__without_odds,prob_H,[0.40-0.45),0.42500000000000004,43951,43.22541011581079,0.43569318793780537,18998.0,90377,42386.0,46.899100434845145
poisson__without_odds,prob_H,[0.45-0.50),0.475,32150,46.342146189735615,0.46664183032231743,14899.0,46426,23388.0,50.37694395381897
poisson__without_odds,prob_H,[0.50-0.55),0.525,6708,52.32558139534884,0.5201076241187622,3510.0,14276,8489.0,59.463435135892404
poisson__without_odds,prob_H,[0.55-0.60),0.5750000000000001,2689,56.34064708069915,0.572813314663845,1515.0,7568,4979.0,65.79016913319239
poisson__without_odds,prob_H,[0.60-0.65),0.625,1701,61.022927689594354,0.6242304179592468,1038.0,4879,3464.0,70.99815535970487
poisson__without_odds,prob_H,[0.65-0.70),0.675,1108,69.31407942238266,0.6736190326250685,768.0,3178,2426.0,76.3373190685966
poisson__without_odds,prob_H,[0.70-0.75),0.7250000000000001,781,73.8796414852753,0.7231555965038701,577.0,2070,1658.0,80.09661835748793
poisson__without_odds,prob_H,[0.75-0.80),0.775,626,82.26837060702876,0.7730413183748803,515.0,1289,1081.0,83.86346004654771
poisson__without_odds,prob_H,[0.80-0.85),0.8250000000000001,416,83.65384615384616,0.8235276579427956,348.0,663,566.0,85.36953242835595
poisson__without_odds,prob_H,[0.85-0.90),0.875,220,88.63636363636364,0.8699903434137651,195.0,247,218.0,88.25910931174089
poisson__without_odds,prob_H,[0.90-0.95),0.925,27,85.18518518518519,0.9225954781856012,23.0,27,23.0,85.18518518518519
poisson__without_odds,prob_H_and_BTTS_N,[0.00-0.05),0.025,283,4.946996466431095,0.03837592768811319,14.0,109487,26847.0,24.52071935480925
poisson__without_odds,prob_H_and_BTTS_N,[0.05-0.10),0.07500000000000001,1470,7.346938775510205,0.07807850403432365,108.0,109204,26833.0,24.57144426944068
poisson__without_odds,prob_H_and_BTTS_N,[0.10-0.15),0.125,3125,12.224,0.1285706312679304,382.0,107734,26725.0,24.806467781758776
poisson__without_odds,prob_H_and_BTTS_N,[0.15-0.20),0.17500000000000002,10959,18.322839675152842,0.18153139610576355,2008.0,104609,26343.0,25.18234568727356
poisson__without_odds,prob_H_and_BTTS_N,[0.20-0.25),0.225,63484,24.07693277046185,0.23227342903737447,15285.0,93650,24335.0,25.98505072076882
poisson__without_odds,prob_H_and_BTTS_N,[0.25-0.30),0.275,22297,27.6629142934027,0.2649751436445105,6168.0,30166,9050.0,30.000662998077303
poisson__without_odds,prob_H_and_BTTS_N,[0.30-0.35),0.32500000000000007,4040,31.386138613861387,0.32069323879323963,1268.0,7869,2882.0,36.62472995298005
poisson__without_odds,prob_H_and_BTTS_N,[0.35-0.40),0.375,1870,37.48663101604278,0.37202677064745665,701.0,3829,1614.0,42.15199791068164
poisson__without_odds,prob_H_and_BTTS_N,[0.40-0.45),0.42500000000000004,996,43.07228915662651,0.42326465278717734,429.0,1959,913.0,46.60541092394079
poisson__without_odds,prob_H_and_BTTS_N,[0.45-0.50),0.475,579,48.877374784110536,0.4723668647265321,283.0,963,484.0,50.25960539979232
poisson__without_odds,prob_H_and_BTTS_N,[0.50-0.55),0.525,310,52.58064516129032,0.5211953563546217,163.0,384,201.0,52.34375
poisson__without_odds,prob_H_and_BTTS_N,[0.55-0.60),0.5750000000000001,74,51.35135135135135,0.5671803251343293,38.0,74,38.0,51.35135135135135
poisson__without_odds,prob_H_and_BTTS_Y,[0.00-0.05),0.025,236,5.932203389830509,0.03909263798130452,14.0,109509,21621.0,19.743582719228556
poisson__without_odds,prob_H_and_BTTS_Y,[0.05-0.10),0.07500000000000001,1413,6.723283793347487,0.07893202651714443,95.0,109273,21607.0,19.773411547225756
poisson__without_odds,prob_H_and_BTTS_Y,[0.10-0.15),0.125,3852,13.291796469366563,0.12991619041253347,512.0,107860,21512.0,19.944372334507694
poisson__without_odds,prob_H_and_BTTS_Y,[0.15-0.20),0.17500000000000002,23329,17.416091559861115,0.1845335724117868,4063.0,104008,21000.0,20.19075455734174
poisson__without_odds,prob_H_and_BTTS_Y,[0.20-0.25),0.225,73062,20.21160110591005,0.2144860489883287,14767.0,80679,16937.0,20.993071307279465
poisson__without_odds,prob_H_and_BTTS_Y,[0.25-0.30),0.275,5288,26.191376701966718,0.2709901319315788,1385.0,7617,2170.0,28.48890639359328
poisson__without_odds,prob_H_and_BTTS_Y,[0.30-0.35),0.32500000000000007,2272,33.2306338028169,0.31867896463394385,755.0,2329,785.0,33.70545298411336
poisson__without_odds,prob_H_and_BTTS_Y,[0.35-0.40),0.375,57,52.63157894736842,0.35517722771996674,30.0,57,30.0,52.63157894736842
poisson__without_odds,prob_H_and_O15,[0.00-0.05),0.025,87,5.747126436781609,0.03695088253776836,5.0,109509,37779.0,34.498534367038324
poisson__without_odds,prob_H_and_O15,[0.05-0.10),0.07500000000000001,649,6.471494607087827,0.07817929637767179,42.0,109422,37774.0,34.521394235162944
poisson__without_odds,prob_H_and_O15,[0.10-0.15),0.125,1157,10.890233362143475,0.12653233002562772,126.0,108773,37732.0,34.688755481599294
poisson__without_odds,prob_H_and_O15,[0.15-0.20),0.17500000000000002,1947,18.489984591679505,0.17765572154225306,360.0,107616,37606.0,34.94461790068391
poisson__without_odds,prob_H_and_O15,[0.20-0.25),0.225,3601,22.07720077756179,0.22776886666626114,795.0,105669,37246.0,35.247802099007274
poisson__without_odds,prob_H_and_O15,[0.25-0.30),0.275,9775,27.191815856777495,0.27999067297350644,2658.0,102068,36451.0,35.71246619900458
poisson__without_odds,prob_H_and_O15,[0.30-0.35),0.32500000000000007,50460,33.11732065001981,0.3360266331871954,16711.0,92293,33793.0,36.6149112067004
poisson__without_odds,prob_H_and_O15,[0.35-0.40),0.375,29365,36.9828026562234,0.3666787462610564,10860.0,41833,17082.0,40.833791504314775
poisson__without_odds,prob_H_and_O15,[0.40-0.45),0.42500000000000004,5525,41.97285067873303,0.4203196311753677,2319.0,12468,6222.0,49.90375360923965
poisson__without_odds,prob_H_and_O15,[0.45-0.50),0.475,2405,45.65488565488566,0.47247626781259516,1098.0,6943,3903.0,56.214892697681115
poisson__without_odds,prob_H_and_O15,[0.50-0.55),0.525,1539,51.07212475633528,0.5232101188480818,786.0,4538,2805.0,61.811370647862496
poisson__without_odds,prob_H_and_O15,[0.55-0.60),0.5750000000000001,1004,59.462151394422314,0.5736919558968272,597.0,2999,2019.0,67.32244081360453
poisson__without_odds,prob_H_and_O15,[0.60-0.65),0.625,701,65.04992867332382,0.6236833372147389,456.0,1995,1422.0,71.2781954887218
poisson__without_odds,prob_H_and_O15,[0.65-0.70),0.675,578,72.31833910034602,0.6740896251745213,418.0,1294,966.0,74.65224111282845
poisson__without_odds,prob_H_and_O15,[0.70-0.75),0.7250000000000001,372,73.11827956989248,0.7256409350341673,272.0,716,548.0,76.53631284916202
poisson__without_odds,prob_H_and_O15,[0.75-0.80),0.775,245,80.40816326530611,0.772956729105447,197.0,344,276.0,80.23255813953489
poisson__without_odds,prob_H_and_O15,[0.80-0.85),0.8250000000000001,76,80.26315789473685,0.8152778321448707,61.0,99,79.0,79.7979797979798
poisson__without_odds,prob_H_and_O15,[0.85-0.90),0.875,23,78.26086956521739,0.8718535937020624,18.0,23,18.0,78.26086956521739
poisson__without_odds,prob_H_and_O25,[0.00-0.05),0.025,190,5.7894736842105265,0.039189800333412225,11.0,109488,29716.0,27.140873885722637
poisson__without_odds,prob_H_and_O25,[0.05-0.10),0.07500000000000001,1068,7.116104868913857,0.07858927252898588,76.0,109298,29705.0,27.177990448132626
poisson__without_odds,prob_H_and_O25,[0.10-0.15),0.125,2083,13.394143062890063,0.1279815802364188,279.0,108230,29629.0,27.37595860667098
poisson__without_odds,prob_H_and_O25,[0.15-0.20),0.17500000000000002,4855,17.363542739443872,0.17891110420814246,843.0,106147,29350.0,27.65033397081406
poisson__without_odds,prob_H_and_O25,[0.20-0.25),0.225,18355,22.762190138926723,0.23165866221958872,4178.0,101292,28507.0,28.14338743434822
poisson__without_odds,prob_H_and_O25,[0.25-0.30),0.275,66844,27.32631201005326,0.2721661463114465,18266.0,82937,24329.0,29.334313997371495
poisson__without_odds,prob_H_and_O25,[0.30-0.35),0.32500000000000007,9037,32.15668916675888,0.3185555308530267,2906.0,16093,6063.0,37.674765425961596
poisson__without_odds,prob_H_and_O25,[0.35-0.40),0.375,2807,36.19522622016388,0.37240996305338225,1016.0,7056,3157.0,44.742063492063494
poisson__without_odds,prob_H_and_O25,[0.40-0.45),0.42500000000000004,1589,41.59848961611076,0.4227690397317023,661.0,4249,2141.0,50.38832666509767
poisson__without_odds,prob_H_and_O25,[0.45-0.50),0.475,981,47.80835881753313,0.4730195754820097,469.0,2660,1480.0,55.639097744360896
poisson__without_odds,prob_H_and_O25,[0.50-0.55),0.525,686,56.268221574344025,0.5239121242860812,386.0,1679,1011.0,60.214413341274565
poisson__without_odds,prob_H_and_O25,[0.55-0.60),0.5750000000000001,459,57.51633986928104,0.5712457392751824,264.0,993,625.0,62.94058408862034
poisson__without_odds,prob_H_and_O25,[0.60-0.65),0.625,324,65.12345679012346,0.6226697113820555,211.0,534,361.0,67.60299625468164
poisson__without_odds,prob_H_and_O25,[0.65-0.70),0.675,177,70.62146892655367,0.6714096099900904,125.0,210,150.0,71.42857142857143
poisson__without_odds,prob_H_and_O25,[0.70-0.75),0.7250000000000001,33,75.75757575757575,0.7191331058912279,25.0,33,25.0,75.75757575757575
poisson__without_odds,prob_H_and_O35,[0.00-0.05),0.025,1639,3.4167175106772425,0.034594373132392456,56.0,109482,15717.0,14.355784512522607
poisson__without_odds,prob_H_and_O35,[0.05-0.10),0.07500000000000001,7373,7.4596500745965,0.08102214267946631,550.0,107843,15661.0,14.522036664410301
poisson__without_odds,prob_H_and_O35,[0.10-0.15),0.125,76198,13.526601748077377,0.13426789946545628,10307.0,100470,15111.0,15.040310540459839
poisson__without_odds,prob_H_and_O35,[0.15-0.20),0.17500000000000002,17842,17.26263871763255,0.1646466772019085,3080.0,24272,4804.0,19.792353328938695
poisson__without_odds,prob_H_and_O35,[0.20-0.25),0.225,3075,19.96747967479675,0.22165597571587373,614.0,6430,1724.0,26.811819595645414
poisson__without_odds,prob_H_and_O35,[0.25-0.30),0.275,1441,26.023594725884802,0.2721966537916477,375.0,3355,1110.0,33.084947839046194
poisson__without_odds,prob_H_and_O35,[0.30-0.35),0.32500000000000007,834,34.05275779376499,0.3231406470337258,284.0,1914,735.0,38.4012539184953
poisson__without_odds,prob_H_and_O35,[0.35-0.40),0.375,533,38.46153846153847,0.3713860486207333,205.0,1080,451.0,41.75925925925926
poisson__without_odds,prob_H_and_O35,[0.40-0.45),0.42500000000000004,320,42.1875,0.4234032339581743,135.0,547,246.0,44.97257769652651
poisson__without_odds,prob_H_and_O35,[0.45-0.50),0.475,177,47.45762711864407,0.47171079974213115,84.0,227,111.0,48.89867841409692
poisson__without_odds,prob_H_and_O35,[0.50-0.55),0.525,50,54.0,0.5174022590496341,27.0,50,27.0,54.0
poisson__without_odds,prob_H_and_O45,[0.00-0.05),0.025,5957,3.4245425549773376,0.036231917947885287,204.0,109492,9009.0,8.227998392576627
poisson__without_odds,prob_H_and_O45,[0.05-0.10),0.07500000000000001,93878,7.975244466222119,0.07728054858365212,7487.0,103535,8805.0,8.504370502728547
poisson__without_odds,prob_H_and_O45,[0.10-0.15),0.125,6675,10.936329588014981,0.11737240634180912,730.0,9657,1318.0,13.648130889510199
poisson__without_odds,prob_H_and_O45,[0.15-0.20),0.17500000000000002,1695,16.519174041297934,0.17104280516419632,280.0,2982,588.0,19.718309859154928
poisson__without_odds,prob_H_and_O45,[0.20-0.25),0.225,772,22.020725388601036,0.22070362442337493,170.0,1287,308.0,23.931623931623932
poisson__without_odds,prob_H_and_O45,[0.25-0.30),0.275,357,26.330532212885156,0.2713524402927081,94.0,515,138.0,26.796116504854368
poisson__without_odds,prob_H_and_O45,[0.30-0.35),0.32500000000000007,136,27.941176470588236,0.31720874214321787,38.0,158,44.0,27.848101265822784
poisson__without_odds,prob_H_and_O45,[0.35-0.40),0.375,22,27.27272727272727,0.3703149726279951,6.0,22,6.0,27.27272727272727
poisson__without_odds,prob_H_and_U15,[0.00-0.05),0.025,1133,4.060017652250663,0.03832475896087063,46.0,109509,10704.0,9.77453907897981
poisson__without_odds,prob_H_and_U15,[0.05-0.10),0.07500000000000001,47438,9.171971836923985,0.09148694694577046,4351.0,108376,10658.0,9.834280652542999
poisson__without_odds,prob_H_and_U15,[0.10-0.15),0.125,60938,10.349863795989368,0.10552420838390317,6307.0,60938,6307.0,10.349863795989368
poisson__without_odds,prob_H_and_U25,[0.00-0.05),0.025,383,4.177545691906006,0.03878635912189028,16.0,109509,18754.0,17.12553306120958
poisson__without_odds,prob_H_and_U25,[0.05-0.10),0.07500000000000001,2164,6.700554528650647,0.07920243452208377,145.0,109126,18738.0,17.170976669171417
poisson__without_odds,prob_H_and_U25,[0.10-0.15),0.125,9837,12.981600081325606,0.1334121083749364,1277.0,106962,18593.0,17.382808848002092
poisson__without_odds,prob_H_and_U25,[0.15-0.20),0.17500000000000002,85589,17.35152881795558,0.17726862051918368,14851.0,97125,17316.0,17.82857142857143
poisson__without_odds,prob_H_and_U25,[0.20-0.25),0.225,11507,21.38698183714261,0.2134780044121662,2461.0,11536,2465.0,21.36789181692094
poisson__without_odds,prob_H_and_U25,[0.25-0.30),0.275,29,13.793103448275861,0.25473648573115887,4.0,29,4.0,13.793103448275861
poisson__without_odds,prob_H_and_U35,[0.00-0.05),0.025,48,14.583333333333334,0.03475421110410568,7.0,109505,32752.0,29.90913656910643
poisson__without_odds,prob_H_and_U35,[0.05-0.10),0.07500000000000001,531,8.286252354048965,0.08022539912582025,44.0,109457,32745.0,29.915857368647046
poisson__without_odds,prob_H_and_U35,[0.10-0.15),0.125,1158,10.449050086355786,0.12752791058845495,121.0,108926,32701.0,30.021298863448582
poisson__without_odds,prob_H_and_U35,[0.15-0.20),0.17500000000000002,2142,17.46031746031746,0.17811368021414145,374.0,107768,32580.0,30.231608640783907
poisson__without_odds,prob_H_and_U35,[0.20-0.25),0.225,5579,22.961104140526974,0.23006032049105077,1281.0,105626,32206.0,30.49059890557249
poisson__without_odds,prob_H_and_U35,[0.25-0.30),0.275,25076,27.47647152655926,0.2805118494890409,6890.0,100047,30925.0,30.91047207812328
poisson__without_odds,prob_H_and_U35,[0.30-0.35),0.32500000000000007,64572,30.940655392430156,0.31540967234549727,19979.0,74971,24035.0,32.059062837630556
poisson__without_odds,prob_H_and_U35,[0.35-0.40),0.375,7987,37.823963941404784,0.37137367174438485,3021.0,10399,4056.0,39.0037503606116
poisson__without_odds,prob_H_and_U35,[0.40-0.45),0.42500000000000004,2412,42.91044776119403,0.41347667874744237,1035.0,2412,1035.0,42.91044776119403
poisson__without_odds,prob_H_and_U45,[0.00-0.05),0.025,37,18.91891891891892,0.03346747070478083,7.0,109507,39471.0,36.04427114248404
poisson__without_odds,prob_H_and_U45,[0.05-0.10),0.07500000000000001,387,8.2687338501292,0.08095655413639262,32.0,109470,39464.0,36.05005937699827
poisson__without_odds,prob_H_and_U45,[0.10-0.15),0.125,850,10.705882352941176,0.1279203958086841,91.0,109083,39432.0,36.148620775006194
poisson__without_odds,prob_H_and_U45,[0.15-0.20),0.17500000000000002,1310,17.32824427480916,0.17684859719993037,227.0,108233,39341.0,36.34843347223121
poisson__without_odds,prob_H_and_U45,[0.20-0.25),0.225,2388,22.613065326633166,0.2277762169865411,540.0,106923,39114.0,36.5814651665217
poisson__without_odds,prob_H_and_U45,[0.25-0.30),0.275,5524,26.882693700217235,0.2794962334442814,1485.0,104535,38574.0,36.90055962117951
poisson__without_odds,prob_H_and_U45,[0.30-0.35),0.32500000000000007,19006,32.44238661475324,0.3302094312734837,6166.0,99011,37089.0,37.459474199836386
poisson__without_odds,prob_H_and_U45,[0.35-0.40),0.375,62408,36.63312395846686,0.37276111910806814,22862.0,80005,30923.0,38.65133429160677
poisson__without_odds,prob_H_and_U45,[0.40-0.45),0.42500000000000004,10556,41.900341038272074,0.419378859591466,4423.0,17597,8061.0,45.80894470648406
poisson__without_odds,prob_H_and_U45,[0.45-0.50),0.475,3584,47.154017857142854,0.4720730737134979,1690.0,7041,3638.0,51.66879704587417
poisson__without_odds,prob_H_and_U45,[0.50-0.55),0.525,2350,54.42553191489362,0.5243603742117791,1279.0,3457,1948.0,56.34943592710443
poisson__without_odds,prob_H_and_U45,[0.55-0.60),0.5750000000000001,1107,60.43360433604336,0.5647898412168453,669.0,1107,669.0,60.43360433604336
poisson__without_odds,prob_O15,[0.65-0.70),0.675,137,78.1021897810219,0.6908638926370263,107.0,109509,82885.0,75.68784300833723
poisson__without_odds,prob_O15,[0.70-0.75),0.7250000000000001,38012,74.31337472377145,0.7415813526166084,28248.0,109372,82778.0,75.68481878360093
poisson__without_odds,prob_O15,[0.75-0.80),0.775,67346,76.07727259228461,0.7612225729673748,51235.0,71360,54530.0,76.41535874439462
poisson__without_odds,prob_O15,[0.80-0.85),0.8250000000000001,3239,80.76566841617783,0.8190938020294507,2616.0,4014,3295.0,82.08769307424016
poisson__without_odds,prob_O15,[0.85-0.90),0.875,740,87.70270270270271,0.8684004468051125,649.0,775,679.0,87.61290322580645
poisson__without_odds,prob_O15,[0.90-0.95),0.925,35,85.71428571428571,0.9097448763176496,30.0,35,30.0,85.71428571428571
poisson__without_odds,prob_O25,[0.40-0.45),0.42500000000000004,331,49.546827794561935,0.43941033725917494,164.0,109491,57053.0,52.10747915353774
poisson__without_odds,prob_O25,[0.45-0.50),0.475,24648,49.56994482310938,0.48886601432422283,12218.0,109160,56889.0,52.1152436790033
poisson__without_odds,prob_O25,[0.50-0.55),0.525,76581,52.29626147477834,0.5150515110212077,40049.0,84512,44671.0,52.857582355168496
poisson__without_odds,prob_O25,[0.55-0.60),0.5750000000000001,5500,55.58181818181818,0.567817375507506,3057.0,7931,4622.0,58.27764468541168
poisson__without_odds,prob_O25,[0.60-0.65),0.625,1566,61.62196679438059,0.6214199832348495,965.0,2431,1565.0,64.37679967091732
poisson__without_odds,prob_O25,[0.65-0.70),0.675,606,66.83168316831683,0.6718144592083819,405.0,865,600.0,69.36416184971098
poisson__without_odds,prob_O25,[0.70-0.75),0.7250000000000001,226,74.77876106194691,0.7193753900956128,169.0,259,195.0,75.2895752895753
poisson__without_odds,prob_O25,[0.75-0.80),0.775,33,78.78787878787878,0.7681860130366327,26.0,33,26.0,78.78787878787878
poisson__without_odds,prob_O25_and_BTTS_N,[0.05-0.10),0.07500000000000001,96466,11.30242779839529,0.0861512728444803,10903.0,109471,12783.0,11.677065158809183
poisson__without_odds,prob_O25_and_BTTS_N,[0.10-0.15),0.125,9057,11.670531080931875,0.11703160285704951,1057.0,13005,1880.0,14.4559784698193
poisson__without_odds,prob_O25_and_BTTS_N,[0.15-0.20),0.17500000000000002,2162,17.16003700277521,0.17135876580759377,371.0,3948,823.0,20.84599797365755
poisson__without_odds,prob_O25_and_BTTS_N,[0.20-0.25),0.225,995,22.311557788944725,0.22298134335383646,222.0,1786,452.0,25.307950727883537
poisson__without_odds,prob_O25_and_BTTS_N,[0.25-0.30),0.275,459,27.233115468409586,0.2732081356950502,125.0,791,230.0,29.077117572692796
poisson__without_odds,prob_O25_and_BTTS_N,[0.30-0.35),0.32500000000000007,239,30.962343096234306,0.32134150284062785,74.0,332,105.0,31.626506024096386
poisson__without_odds,prob_O25_and_BTTS_N,[0.35-0.40),0.375,93,33.33333333333333,0.3686111541072861,31.0,93,31.0,33.33333333333333
poisson__without_odds,prob_O25_and_BTTS_Y,[0.30-0.35),0.32500000000000007,103,37.86407766990291,0.3388428277193487,39.0,109497,44263.0,40.423938555394216
poisson__without_odds,prob_O25_and_BTTS_Y,[0.35-0.40),0.375,10152,39.81481481481482,0.38907987520305415,4042.0,109394,44224.0,40.426348794266595
poisson__without_odds,prob_O25_and_BTTS_Y,[0.40-0.45),0.42500000000000004,93382,40.43927095157525,0.4223670268617234,37763.0,99242,40182.0,40.48890590677334
poisson__without_odds,prob_O25_and_BTTS_Y,[0.45-0.50),0.475,5799,41.3347128815313,0.4593623371988614,2397.0,5860,2419.0,41.279863481228666
poisson__without_odds,prob_O25_and_BTTS_Y,[0.50-0.55),0.525,61,36.0655737704918,0.5124984125821487,22.0,61,22.0,36.0655737704918
poisson__without_odds,prob_O35,[0.20-0.25),0.225,1354,24.66765140324963,0.2409084192260269,334.0,109483,32897.0,30.04758729665793
poisson__without_odds,prob_O35,[0.25-0.30),0.275,81498,29.14181943115168,0.2837446559992155,23750.0,108129,32563.0,30.11495528489119
poisson__without_odds,prob_O35,[0.30-0.35),0.32500000000000007,22508,32.077483561400385,0.31435832591248103,7220.0,26631,8813.0,33.09301190342083
poisson__without_odds,prob_O35,[0.35-0.40),0.375,2568,35.78660436137071,0.37037456402543684,919.0,4123,1593.0,38.636914867814696
poisson__without_odds,prob_O35,[0.40-0.45),0.42500000000000004,954,39.517819706498955,0.42065678180572424,377.0,1555,674.0,43.344051446945336
poisson__without_odds,prob_O35,[0.45-0.50),0.475,404,46.28712871287129,0.47128932119441014,187.0,601,297.0,49.417637271214645
poisson__without_odds,prob_O35,[0.50-0.55),0.525,168,54.166666666666664,0.5188975651930656,91.0,197,110.0,55.83756345177665
poisson__without_odds,prob_O35,[0.55-0.60),0.5750000000000001,29,65.51724137931035,0.5693255361669334,19.0,29,19.0,65.51724137931035
poisson__without_odds,prob_O35_and_BTTS_N,[0.00-0.05),0.025,102832,4.696981484362844,0.029109651437704536,4830.0,109478,5423.0,4.9535066406035915
poisson__without_odds,prob_O35_and_BTTS_N,[0.05-0.10),0.07500000000000001,4829,6.895837647546076,0.06776108796853407,333.0,6646,593.0,8.922660246764972
poisson__without_odds,prob_O35_and_BTTS_N,[0.10-0.15),0.125,1182,12.944162436548224,0.1209496399391293,153.0,1817,260.0,14.309301045679693
poisson__without_odds,prob_O35_and_BTTS_N,[0.15-0.20),0.17500000000000002,430,14.883720930232558,0.1717849997547034,64.0,635,107.0,16.850393700787404
poisson__without_odds,prob_O35_and_BTTS_N,[0.20-0.25),0.225,175,21.714285714285715,0.2190848896249295,38.0,205,43.0,20.975609756097562
poisson__without_odds,prob_O35_and_BTTS_N,[0.25-0.30),0.275,30,16.666666666666664,0.26476582195769294,5.0,30,5.0,16.666666666666664
poisson__without_odds,prob_O35_and_BTTS_Y,[0.15-0.20),0.17500000000000002,64,20.3125,0.19300817334197184,13.0,109508,27477.0,25.091317529312928
poisson__without_odds,prob_O35_and_BTTS_Y,[0.20-0.25),0.225,18756,23.587118788654298,0.2394110970346436,4424.0,109444,27464.0,25.09411205730785
poisson__without_odds,prob_O35_and_BTTS_Y,[0.25-0.30),0.275,88395,25.335143390463262,0.26446698031286825,22395.0,90688,23040.0,25.40578687367678
poisson__without_odds,prob_O35_and_BTTS_Y,[0.30-0.35),0.32500000000000007,2265,28.2560706401766,0.30992245487270886,640.0,2293,645.0,28.129088530309637
poisson__without_odds,prob_O35_and_BTTS_Y,[0.35-0.40),0.375,28,17.857142857142858,0.3621828933454786,5.0,28,5.0,17.857142857142858
poisson__without_odds,prob_U15,[0.05-0.10),0.07500000000000001,35,14.285714285714285,0.09025512368235039,5.0,109509,26624.0,24.312156991662786
poisson__without_odds,prob_U15,[0.10-0.15),0.125,740,12.297297297297298,0.13159955319488756,91.0,109474,26619.0,24.315362551838792
poisson__without_odds,prob_U15,[0.15-0.20),0.17500000000000002,3239,19.23433158382217,0.18090619797054927,623.0,108734,26528.0,24.397152684532898
