model,market_suffix,prob_bin_label,prob_bin_mid,num_bets,actual_win_rate_pct,avg_pred_prob
gradient_boosting_pca_without_odds,prob_12_and_U15,[0.20-0.25),0.225,26213,20.10071338648762,0.21562832604887364
gradient_boosting_pca_without_odds,prob_12_and_U15,[0.25-0.30),0.275,815,20.61349693251534,0.26080664809167686
gradient_boosting_pca_without_odds,prob_X2_and_U15,[0.00-0.05),0.025,857,4.3173862310385065,0.04021065101549283
gradient_boosting_pca_without_odds,prob_X2_and_U15,[0.05-0.10),0.07500000000000001,11223,8.357836585583177,0.08200333419636685
gradient_boosting_pca_without_odds,prob_X2_and_U15,[0.10-0.15),0.125,47672,13.292918274878335,0.13077890957682642
gradient_boosting_pca_without_odds,prob_X2_and_U15,[0.15-0.20),0.17500000000000002,42518,16.795239663201468,0.17107045297609982
gradient_boosting_pca_without_odds,prob_X2_and_U15,[0.20-0.25),0.225,7067,19.980189613697465,0.21433081462912926
gradient_boosting_pca_without_odds,prob_X2_and_U15,[0.25-0.30),0.275,388,16.49484536082474,0.2657973821398969
gradient_boosting_pca_without_odds,prob_X2_and_U15,[0.30-0.35),0.32500000000000007,31,19.35483870967742,0.31551238554681604
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.05-0.10),0.07500000000000001,216,10.185185185185185,0.08477016384694788
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.10-0.15),0.125,1229,14.239218877135883,0.13068019564308486
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.15-0.20),0.17500000000000002,4652,17.798796216680998,0.1804338438845359
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.20-0.25),0.225,13771,22.111683973567644,0.22831937273294184
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.25-0.30),0.275,23284,27.271946400962033,0.2763580016563704
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.30-0.35),0.32500000000000007,29282,32.5558363499761,0.32529097084518127
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.35-0.40),0.375,15531,38.014293992659844,0.3732107049081282
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.40-0.45),0.42500000000000004,9451,42.9478362078087,0.42302993717754883
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.45-0.50),0.475,5623,47.270140494398014,0.4729021969325105
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.50-0.55),0.525,3317,52.54748266505879,0.5223622596417188
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.55-0.60),0.5750000000000001,1820,58.40659340659341,0.5722216705703639
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.60-0.65),0.625,972,62.757201646090536,0.6212607624154085
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.65-0.70),0.675,429,69.23076923076923,0.67037977549246
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.70-0.75),0.7250000000000001,126,68.25396825396825,0.720009183819133
gradient_boosting_pca_without_odds,prob_1X_and_O25,[0.75-0.80),0.775,47,82.97872340425532,0.7700614411048183
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.25-0.30),0.275,240,35.833333333333336,0.2835441077504997
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.30-0.35),0.32500000000000007,2974,39.81170141223941,0.33442234549853045
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.35-0.40),0.375,18412,39.26786878122963,0.3801521382286268
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.40-0.45),0.42500000000000004,32986,43.33353543927727,0.4254768893408537
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.45-0.50),0.475,33455,47.04528471080556,0.46951742954042386
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.50-0.55),0.525,13548,52.42102155299675,0.5213507827118675
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.55-0.60),0.5750000000000001,5028,56.74224343675418,0.5712462499639812
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.60-0.65),0.625,1960,62.142857142857146,0.6209986009441701
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.65-0.70),0.675,754,64.85411140583554,0.6703572525603868
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.70-0.75),0.7250000000000001,248,69.35483870967742,0.7214882267312526
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.75-0.80),0.775,108,74.07407407407408,0.7714792418996056
gradient_boosting_pca_without_odds,prob_12_and_O25,[0.80-0.85),0.8250000000000001,32,81.25,0.8195033563958887
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.00-0.05),0.025,131,5.343511450381679,0.04157094347465495
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.05-0.10),0.07500000000000001,2164,8.78003696857671,0.08306086862762298
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.10-0.15),0.125,9410,13.283740701381507,0.13012462757269136
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.15-0.20),0.17500000000000002,22914,18.329405603561142,0.177330034091425
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.20-0.25),0.225,33269,22.468363942408846,0.2280210499601405
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.25-0.30),0.275,18528,27.822754749568222,0.2727766549971304
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.30-0.35),0.32500000000000007,10344,33.8553750966744,0.3226088922633875
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.35-0.40),0.375,6092,37.22915298752462,0.3726582619035606
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.40-0.45),0.42500000000000004,3218,44.002486016159104,0.42209713179022884
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.45-0.50),0.475,1767,47.53820033955857,0.47237534459818603
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.50-0.55),0.525,925,52.756756756756765,0.5212879739060406
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.55-0.60),0.5750000000000001,462,54.54545454545454,0.5713144894522753
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.60-0.65),0.625,252,61.904761904761905,0.6232093799833383
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.65-0.70),0.675,122,59.83606557377049,0.6717061215529759
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.70-0.75),0.7250000000000001,81,69.1358024691358,0.7235741845519625
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.75-0.80),0.775,54,68.51851851851852,0.7742017503405882
gradient_boosting_pca_without_odds,prob_X2_and_O25,[0.80-0.85),0.8250000000000001,26,92.3076923076923,0.824174697092596
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.00-0.05),0.025,27,7.4074074074074066,0.0370026849023891
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.05-0.10),0.07500000000000001,161,9.937888198757763,0.0776084447535131
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.10-0.15),0.125,456,15.131578947368421,0.12929931063053174
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.15-0.20),0.17500000000000002,1399,16.654753395282345,0.17923394925247987
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.20-0.25),0.225,4127,21.904531136418708,0.22892249463334907
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.25-0.30),0.275,12135,27.482488669138856,0.2790080219753135
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.30-0.35),0.32500000000000007,26287,33.47281926427512,0.3275443631369593
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.35-0.40),0.375,40661,37.86429256535747,0.37166425695090577
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.40-0.45),0.42500000000000004,20397,41.290385841055055,0.4200250619236736
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.45-0.50),0.475,3730,42.573726541554954,0.4664859317104763
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.50-0.55),0.525,343,41.98250728862974,0.5173458911980828
gradient_boosting_pca_without_odds,prob_1X_and_U25,[0.55-0.60),0.5750000000000001,32,50.0,0.5680309980478477
gradient_boosting_pca_without_odds,prob_12_and_U25,[0.05-0.10),0.07500000000000001,47,8.51063829787234,0.08056338384271766
gradient_boosting_pca_without_odds,prob_12_and_U25,[0.10-0.15),0.125,232,19.82758620689655,0.1299750236642648
gradient_boosting_pca_without_odds,prob_12_and_U25,[0.15-0.20),0.17500000000000002,1145,22.62008733624454,0.18280616391856414
gradient_boosting_pca_without_odds,prob_12_and_U25,[0.20-0.25),0.225,8465,24.548139397519197,0.23257829863480675
gradient_boosting_pca_without_odds,prob_12_and_U25,[0.25-0.30),0.275,35176,27.930975665226292,0.2788356473662073
gradient_boosting_pca_without_odds,prob_12_and_U25,[0.30-0.35),0.32500000000000007,53027,31.06530635336715,0.32121209714949045
gradient_boosting_pca_without_odds,prob_12_and_U25,[0.35-0.40),0.375,11316,32.48497702368328,0.3642309740409828
gradient_boosting_pca_without_odds,prob_12_and_U25,[0.40-0.45),0.42500000000000004,347,33.429394812680115,0.41207668619896104
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.05-0.10),0.07500000000000001,309,9.70873786407767,0.08295819322536993
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.10-0.15),0.125,1761,11.073253833049405,0.13006968544261646
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.15-0.20),0.17500000000000002,4834,17.190732312784444,0.17875777146161026
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.20-0.25),0.225,10788,22.93288839451242,0.22836954438790957
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.25-0.30),0.275,21944,27.647648559970833,0.2776184384225089
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.30-0.35),0.32500000000000007,40066,32.21185044676284,0.3234265711412038
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.35-0.40),0.375,23480,37.01022146507666,0.37120339800906593
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.40-0.45),0.42500000000000004,5856,40.28346994535519,0.4170372449864418
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.45-0.50),0.475,619,38.77221324717286,0.4671576314550559
gradient_boosting_pca_without_odds,prob_X2_and_U25,[0.50-0.55),0.525,83,40.963855421686745,0.5184047851266104
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.00-0.05),0.025,71,9.859154929577464,0.0413926068398395
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.05-0.10),0.07500000000000001,2020,9.702970297029703,0.08519460157650596
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.10-0.15),0.125,18529,12.898699336175726,0.13142624359437674
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.15-0.20),0.17500000000000002,36938,17.028534300720125,0.174965685713386
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.20-0.25),0.225,30106,22.105228193715536,0.2189529278290047
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.25-0.30),0.275,11714,27.334813044220592,0.27202626251043066
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.30-0.35),0.32500000000000007,5609,31.360313781422715,0.3222197956003361
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.35-0.40),0.375,2677,35.861038475905865,0.37201941067816297
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.40-0.45),0.42500000000000004,1281,42.54488680718189,0.42168802323832527
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.45-0.50),0.475,538,45.539033457249076,0.4727242716262694
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.50-0.55),0.525,184,46.73913043478261,0.5197955128280137
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.55-0.60),0.5750000000000001,58,60.3448275862069,0.5698235249671342
gradient_boosting_pca_without_odds,prob_1X_and_O35,[0.60-0.65),0.625,31,58.06451612903226,0.6179475871021697
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.05-0.10),0.07500000000000001,78,16.666666666666664,0.08937341688372903
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.10-0.15),0.125,3562,17.88321167883212,0.13731533258545559
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.15-0.20),0.17500000000000002,28465,19.093623748463028,0.1792465408419704
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.20-0.25),0.225,42748,22.606905586226254,0.22542017340579062
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.25-0.30),0.275,21190,27.418593676262386,0.2716555592857118
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.30-0.35),0.32500000000000007,8268,31.54329946782777,0.3208519999735452
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.35-0.40),0.375,3173,36.274818783485664,0.37138649702083254
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.40-0.45),0.42500000000000004,1307,38.56159143075746,0.42095388243858123
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.45-0.50),0.475,571,45.008756567425564,0.471011607756766
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.50-0.55),0.525,201,41.7910447761194,0.5226606952553912
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.55-0.60),0.5750000000000001,103,54.36893203883495,0.573932222823153
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.60-0.65),0.625,63,60.317460317460316,0.6222383005390926
gradient_boosting_pca_without_odds,prob_12_and_O35,[0.65-0.70),0.675,20,55.00000000000001,0.6732130276837046
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.00-0.05),0.025,732,4.644808743169399,0.04068573151216681
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.05-0.10),0.07500000000000001,16140,9.485749690210657,0.08370397249744546
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.10-0.15),0.125,42659,12.85543496096955,0.12499307964596754
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.15-0.20),0.17500000000000002,31598,16.874485726944744,0.16811482476149817
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.20-0.25),0.225,10616,22.136397889977395,0.2218755011663702
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.25-0.30),0.275,4491,27.766644399910934,0.2711648929660153
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.30-0.35),0.32500000000000007,1915,30.966057441253263,0.3215038899960259
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.35-0.40),0.375,786,35.6234096692112,0.3725072228890358
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.40-0.45),0.42500000000000004,371,36.38814016172507,0.42141099067384274
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.45-0.50),0.475,197,45.17766497461929,0.47204876208649754
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.50-0.55),0.525,96,52.083333333333336,0.5218762470219914
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.55-0.60),0.5750000000000001,69,46.3768115942029,0.5749815188380026
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.60-0.65),0.625,45,55.55555555555556,0.625579760168941
gradient_boosting_pca_without_odds,prob_X2_and_O35,[0.65-0.70),0.675,27,55.55555555555556,0.6688145913503134
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.05-0.10),0.07500000000000001,77,11.688311688311687,0.07935140177974805
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.10-0.15),0.125,174,15.517241379310345,0.128814212963516
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.15-0.20),0.17500000000000002,420,18.571428571428573,0.17795180928613655
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.20-0.25),0.225,994,21.026156941649898,0.22860218140696376
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.25-0.30),0.275,2078,25.264677574590955,0.27773203541847874
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.30-0.35),0.32500000000000007,4032,31.770833333333332,0.32817189195924956
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.35-0.40),0.375,7861,37.959547131408215,0.37743881260195233
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.40-0.45),0.42500000000000004,14541,42.81686266419091,0.42780423001702356
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.45-0.50),0.475,31534,48.94716813598021,0.47728838359327214
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.50-0.55),0.525,29642,52.94514540179475,0.524271198583535
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.55-0.60),0.5750000000000001,15307,56.69301626706735,0.5698705963201655
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.60-0.65),0.625,2791,58.366176997491934,0.6161480008670362
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.65-0.70),0.675,266,56.390977443609025,0.6673829319513483
gradient_boosting_pca_without_odds,prob_1X_and_U35,[0.70-0.75),0.7250000000000001,31,74.19354838709677,0.7175935322473449
gradient_boosting_pca_without_odds,prob_12_and_U35,[0.20-0.25),0.225,26,30.76923076923077,0.23012278987432658
gradient_boosting_pca_without_odds,prob_12_and_U35,[0.25-0.30),0.275,87,33.33333333333333,0.27463523596684597
gradient_boosting_pca_without_odds,prob_12_and_U35,[0.30-0.35),0.32500000000000007,198,41.91919191919192,0.3275562910988812
gradient_boosting_pca_without_odds,prob_12_and_U35,[0.35-0.40),0.375,689,46.00870827285922,0.38034037020260214
gradient_boosting_pca_without_odds,prob_12_and_U35,[0.40-0.45),0.42500000000000004,3532,46.03624009060023,0.43194713056045003
gradient_boosting_pca_without_odds,prob_12_and_U35,[0.45-0.50),0.475,19630,49.0728476821192,0.48135583058621384
gradient_boosting_pca_without_odds,prob_12_and_U35,[0.50-0.55),0.525,62899,52.04534253326762,0.5265655817815933
gradient_boosting_pca_without_odds,prob_12_and_U35,[0.55-0.60),0.5750000000000001,22616,53.983905199858505,0.5620964490763151
gradient_boosting_pca_without_odds,prob_12_and_U35,[0.60-0.65),0.625,68,54.41176470588235,0.6072185284521313
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.05-0.10),0.07500000000000001,133,8.270676691729323,0.0832351088705972
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.10-0.15),0.125,674,11.275964391691394,0.13100737356880934
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.15-0.20),0.17500000000000002,1963,15.180845644421803,0.1778010517901228
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.20-0.25),0.225,3848,21.699584199584198,0.22770987098825457
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.25-0.30),0.275,6923,27.79141990466561,0.2770102399682892
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.30-0.35),0.32500000000000007,11915,32.035249685270664,0.32699785560691247
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.35-0.40),0.375,18989,37.44273000157986,0.3767196337182274
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.40-0.45),0.42500000000000004,32037,42.004557230702,0.421331750957267
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.45-0.50),0.475,21057,47.61836918839341,0.47312910173088607
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.50-0.55),0.525,9809,52.49260882862677,0.5203534325658278
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.55-0.60),0.5750000000000001,2050,54.29268292682927,0.567397101143299
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.60-0.65),0.625,292,51.71232876712328,0.6161561167970734
gradient_boosting_pca_without_odds,prob_X2_and_U35,[0.65-0.70),0.675,58,63.793103448275865,0.6704612375477312
gradient_boosting_pca_without_odds,prob_1X_and_O45,[0.00-0.05),0.025,10349,4.425548362160595,0.040928263177366066
gradient_boosting_pca_without_odds,prob_1X_and_O45,[0.05-0.10),0.07500000000000001,65053,7.493889597712634,0.0759701046682443
gradient_boosting_pca_without_odds,prob_1X_and_O45,[0.10-0.15),0.125,23479,12.253503130457004,0.12014802012454347
gradient_boosting_pca_without_odds,prob_1X_and_O45,[0.15-0.20),0.17500000000000002,7145,17.01889433170049,0.17061721410717984
gradient_boosting_pca_without_odds,prob_1X_and_O45,[0.20-0.25),0.225,2498,20.89671737389912,0.2210908296054824
gradient_boosting_pca_without_odds,prob_1X_and_O45,[0.25-0.30),0.275,840,22.976190476190474,0.27076561049568876
gradient_boosting_pca_without_odds,prob_1X_and_O45,[0.30-0.35),0.32500000000000007,278,28.41726618705036,0.31826981141559124
gradient_boosting_pca_without_odds,prob_1X_and_O45,[0.35-0.40),0.375,77,31.16883116883117,0.3697733588305457
gradient_boosting_pca_without_odds,prob_1X_and_O45,[0.40-0.45),0.42500000000000004,32,46.875,0.42356952690742233
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.00-0.05),0.025,160,6.875000000000001,0.04330173803968566
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.05-0.10),0.07500000000000001,21332,9.64747796737296,0.08635147282426806
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.10-0.15),0.125,56753,12.758796891794265,0.12490078752030533
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.15-0.20),0.17500000000000002,22761,17.147752734941346,0.16995662020581764
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.20-0.25),0.225,6077,20.536448905710053,0.2196621777731544
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.25-0.30),0.275,1727,25.246091488129707,0.26988373030522084
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.30-0.35),0.32500000000000007,588,27.380952380952383,0.32039119652256504
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.35-0.40),0.375,185,30.810810810810814,0.37381605350461383
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.40-0.45),0.42500000000000004,89,37.07865168539326,0.42521149984930146
gradient_boosting_pca_without_odds,prob_12_and_O45,[0.45-0.50),0.475,56,57.14285714285714,0.47484193756281723
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.00-0.05),0.025,43193,4.026115342763874,0.036959198600143336
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.05-0.10),0.07500000000000001,52666,6.903884859302016,0.0682590619944148
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.10-0.15),0.125,10014,12.752146994208108,0.11901529512400373
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.15-0.20),0.17500000000000002,2504,17.13258785942492,0.1696727306247418
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.20-0.25),0.225,760,21.973684210526315,0.22144973662952713
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.25-0.30),0.275,301,24.916943521594686,0.27224943644033056
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.30-0.35),0.32500000000000007,127,26.77165354330709,0.3201144890994125
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.35-0.40),0.375,79,36.708860759493675,0.372353532821173
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.40-0.45),0.42500000000000004,48,33.33333333333333,0.42335766277245024
gradient_boosting_pca_without_odds,prob_X2_and_O45,[0.45-0.50),0.475,40,52.5,0.47255201997368734
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.05-0.10),0.07500000000000001,24,12.5,0.0845533285601648
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.10-0.15),0.125,65,18.461538461538463,0.1274120748253073
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.15-0.20),0.17500000000000002,143,19.58041958041958,0.17857952040346753
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.20-0.25),0.225,324,19.1358024691358,0.2269754633470877
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.25-0.30),0.275,672,25.148809523809522,0.2789056080445914
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.30-0.35),0.32500000000000007,1328,30.57228915662651,0.3279270919171926
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.35-0.40),0.375,2249,33.259226322810136,0.3772600153449839
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.40-0.45),0.42500000000000004,4121,41.00946372239748,0.4279926719684538
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.45-0.50),0.475,6883,47.20325439488595,0.47722496094776745
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.50-0.55),0.525,11679,51.45988526414933,0.527231089365307
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.55-0.60),0.5750000000000001,25232,59.10748256182625,0.5804358126838931
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.60-0.65),0.625,26702,63.42970564002697,0.625921982348322
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.65-0.70),0.675,22540,67.92812777284827,0.6725869248252665
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.70-0.75),0.7250000000000001,7107,70.90192767693823,0.7173189261663361
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.75-0.80),0.775,645,72.24806201550388,0.7647671365177128
gradient_boosting_pca_without_odds,prob_1X_and_U45,[0.80-0.85),0.8250000000000001,44,75.0,0.8157561127200634
gradient_boosting_pca_without_odds,prob_12_and_U45,[0.35-0.40),0.375,31,35.483870967741936,0.37540147263276047
gradient_boosting_pca_without_odds,prob_12_and_U45,[0.40-0.45),0.42500000000000004,93,49.46236559139785,0.4260446938482996
gradient_boosting_pca_without_odds,prob_12_and_U45,[0.45-0.50),0.475,251,58.16733067729084,0.48024730684680994
gradient_boosting_pca_without_odds,prob_12_and_U45,[0.50-0.55),0.525,1151,57.080799304952215,0.5330388340728341
gradient_boosting_pca_without_odds,prob_12_and_U45,[0.55-0.60),0.5750000000000001,14397,59.54018198235743,0.5850345184310081
gradient_boosting_pca_without_odds,prob_12_and_U45,[0.60-0.65),0.625,88873,62.07622112452601,0.6262309636783862
gradient_boosting_pca_without_odds,prob_12_and_U45,[0.65-0.70),0.675,4921,63.7065637065637,0.6586130460324473
gradient_boosting_pca_without_odds,prob_12_and_U45,[0.70-0.75),0.7250000000000001,26,73.07692307692307,0.7076344843990813
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.05-0.10),0.07500000000000001,38,7.894736842105263,0.08578952006044158
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.10-0.15),0.125,237,12.658227848101266,0.1303018244108215
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.15-0.20),0.17500000000000002,780,14.871794871794872,0.18008708144262048
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.20-0.25),0.225,1711,19.929865575686733,0.22720780324787335
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.25-0.30),0.275,2991,26.880641925777333,0.27742900166055134
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.30-0.35),0.32500000000000007,5087,32.41596225673285,0.32695687506636945
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.35-0.40),0.375,8175,36.62385321100917,0.3769887096267998
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.40-0.45),0.42500000000000004,12597,42.422799079145825,0.42675528548482494
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.45-0.50),0.475,24531,47.637682931800576,0.47998418586442493
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.50-0.55),0.525,21269,52.17922798439043,0.5246288030913168
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.55-0.60),0.5750000000000001,17332,58.117932148626814,0.5734820351509585
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.60-0.65),0.625,10630,62.53998118532456,0.6216202310096036
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.65-0.70),0.675,3591,68.08688387635756,0.6687214905053451
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.70-0.75),0.7250000000000001,684,69.73684210526315,0.7171036942519892
gradient_boosting_pca_without_odds,prob_X2_and_U45,[0.75-0.80),0.775,93,72.04301075268818,0.7684841742794833
gradient_boosting_pca_without_odds,prob_H_and_BTTS_Y,[0.00-0.05),0.025,189,6.349206349206349,0.041021162509586984
